C,SF,FA,SL,MK,Fine_Agg,Coarse_Agg,W,SP,L,D,Fiber_Volume_pct,CS,W_C_ratio,Total_Binder,Total_Fiber,SF_C_ratio,W_Binder_ratio,Fiber_Aspect_Ratio
400.0,0.0,0.0,0.0,0.0,750.0,1017.8,180.0,10.0,50.0,0.79,1.4904458598726114,59.7,0.44999999887500003,400.0,1.4904458598726114,0.0,0.44999999887500003,63.29105912524161
270.0,0.0,0.0,0.0,0.0,1062.0,855.0,185.0,3.5,0.0,0.0,0.0,29.4,0.6851851826474623,270.0,0.0,0.0,0.6851851826474623,0.0
270.0,0.0,0.0,0.0,0.0,1057.0,850.0,185.0,3.5,30.0,0.62,0.1273885350318471,30.6,0.6851851826474623,270.0,0.1273885350318471,0.0,0.6851851826474623,48.38701873061495
270.0,0.0,0.0,0.0,0.0,1051.0,846.0,185.0,3.5,30.0,0.62,0.2547770700636942,31.1,0.6851851826474623,270.0,0.2547770700636942,0.0,0.6851851826474623,48.38701873061495
270.0,0.0,0.0,0.0,0.0,1046.0,841.0,185.0,3.5,30.0,0.62,0.3821656050955414,31.5,0.6851851826474623,270.0,0.3821656050955414,0.0,0.6851851826474623,48.38701873061495
270.0,0.0,0.0,0.0,0.0,1040.0,837.0,185.0,3.5,30.0,0.62,0.5095541401273885,31.9,0.6851851826474623,270.0,0.5095541401273885,0.0,0.6851851826474623,48.38701873061495
270.0,0.0,0.0,0.0,0.0,1029.0,828.0,185.0,3.5,30.0,0.62,0.7643312101910829,33.2,0.6851851826474623,270.0,0.7643312101910829,0.0,0.6851851826474623,48.38701873061495
270.0,0.0,0.0,0.0,0.0,1018.0,819.0,185.0,3.5,30.0,0.62,1.019108280254777,33.5,0.6851851826474623,270.0,1.019108280254777,0.0,0.6851851826474623,48.38701873061495
270.0,0.0,0.0,0.0,0.0,1057.0,850.0,185.0,3.5,60.0,0.75,0.1273885350318471,31.1,0.6851851826474623,270.0,0.1273885350318471,0.0,0.6851851826474623,79.99989333347555
270.0,0.0,0.0,0.0,0.0,1051.0,846.0,185.0,3.5,60.0,0.75,0.2547770700636942,31.6,0.6851851826474623,270.0,0.2547770700636942,0.0,0.6851851826474623,79.99989333347555
270.0,0.0,0.0,0.0,0.0,1046.0,841.0,185.0,3.5,60.0,0.75,0.3821656050955414,32.4,0.6851851826474623,270.0,0.3821656050955414,0.0,0.6851851826474623,79.99989333347555
270.0,0.0,0.0,0.0,0.0,1040.0,837.0,185.0,3.5,60.0,0.75,0.5095541401273885,32.9,0.6851851826474623,270.0,0.5095541401273885,0.0,0.6851851826474623,79.99989333347555
270.0,0.0,0.0,0.0,0.0,1029.0,828.0,185.0,3.5,60.0,0.75,0.7643312101910829,34.1,0.6851851826474623,270.0,0.7643312101910829,0.0,0.6851851826474623,79.99989333347555
270.0,0.0,0.0,0.0,0.0,1018.0,819.0,185.0,3.5,60.0,0.75,1.019108280254777,34.7,0.6851851826474623,270.0,1.019108280254777,0.0,0.6851851826474623,79.99989333347555
500.0,0.0,0.0,0.0,0.0,770.0,908.0,205.0,7.0,0.0,0.0,0.0,49.9,0.40999999918,500.0,0.0,0.0,0.40999999918,0.0
500.0,0.0,0.0,0.0,0.0,766.0,902.0,205.0,7.0,30.0,0.62,0.1273885350318471,50.8,0.40999999918,500.0,0.1273885350318471,0.0,0.40999999918,48.38701873061495
500.0,0.0,0.0,0.0,0.0,761.0,898.0,205.0,7.0,30.0,0.62,0.2547770700636942,51.8,0.40999999918,500.0,0.2547770700636942,0.0,0.40999999918,48.38701873061495
500.0,0.0,0.0,0.0,0.0,756.0,892.0,205.0,7.0,30.0,0.62,0.3821656050955414,52.2,0.40999999918,500.0,0.3821656050955414,0.0,0.40999999918,48.38701873061495
500.0,0.0,0.0,0.0,0.0,752.0,886.0,205.0,7.0,30.0,0.62,0.5095541401273885,53.2,0.40999999918,500.0,0.5095541401273885,0.0,0.40999999918,48.38701873061495
500.0,0.0,0.0,0.0,0.0,743.0,876.0,205.0,7.0,30.0,0.62,0.7643312101910829,54.2,0.40999999918,500.0,0.7643312101910829,0.0,0.40999999918,48.38701873061495
500.0,0.0,0.0,0.0,0.0,733.0,864.0,205.0,7.0,30.0,0.62,1.019108280254777,55.5,0.40999999918,500.0,1.019108280254777,0.0,0.40999999918,48.38701873061495
500.0,0.0,0.0,0.0,0.0,766.0,902.0,205.0,7.0,60.0,0.75,0.1273885350318471,52.4,0.40999999918,500.0,0.1273885350318471,0.0,0.40999999918,79.99989333347555
500.0,0.0,0.0,0.0,0.0,761.0,898.0,205.0,7.0,60.0,0.75,0.2547770700636942,52.7,0.40999999918,500.0,0.2547770700636942,0.0,0.40999999918,79.99989333347555
500.0,0.0,0.0,0.0,0.0,756.0,892.0,205.0,7.0,60.0,0.75,0.3821656050955414,53.9,0.40999999918,500.0,0.3821656050955414,0.0,0.40999999918,79.99989333347555
500.0,0.0,0.0,0.0,0.0,752.0,886.0,205.0,7.0,60.0,0.75,0.5095541401273885,55.0,0.40999999918,500.0,0.5095541401273885,0.0,0.40999999918,79.99989333347555
500.0,0.0,0.0,0.0,0.0,743.0,876.0,205.0,7.0,60.0,0.75,0.7643312101910829,56.1,0.40999999918,500.0,0.7643312101910829,0.0,0.40999999918,79.99989333347555
500.0,0.0,0.0,0.0,0.0,733.0,864.0,205.0,7.0,60.0,0.75,1.019108280254777,56.9,0.40999999918,500.0,1.019108280254777,0.0,0.40999999918,79.99989333347555
471.0,52.0,0.0,0.0,0.0,785.0,960.0,143.0,8.75,0.0,0.0,0.0,75.4,0.3036093411812965,523.0,0.0,0.11040339679319873,0.27342256161869494,0.0
471.0,52.0,0.0,0.0,0.0,781.0,954.0,143.0,8.75,30.0,0.62,0.1273885350318471,76.5,0.3036093411812965,523.0,0.1273885350318471,0.11040339679319873,0.27342256161869494,48.38701873061495
471.0,52.0,0.0,0.0,0.0,776.0,950.0,143.0,8.75,30.0,0.62,0.2547770700636942,77.4,0.3036093411812965,523.0,0.2547770700636942,0.11040339679319873,0.27342256161869494,48.38701873061495
471.0,52.0,0.0,0.0,0.0,772.0,944.0,143.0,8.75,30.0,0.62,0.3821656050955414,78.7,0.3036093411812965,523.0,0.3821656050955414,0.11040339679319873,0.27342256161869494,48.38701873061495
471.0,52.0,0.0,0.0,0.0,768.0,938.0,143.0,8.75,30.0,0.62,0.5095541401273885,80.1,0.3036093411812965,523.0,0.5095541401273885,0.11040339679319873,0.27342256161869494,48.38701873061495
471.0,52.0,0.0,0.0,0.0,759.0,926.0,143.0,8.75,30.0,0.62,0.7643312101910829,81.2,0.3036093411812965,523.0,0.7643312101910829,0.11040339679319873,0.27342256161869494,48.38701873061495
471.0,52.0,0.0,0.0,0.0,750.0,914.0,143.0,8.75,30.0,0.62,1.019108280254777,82.6,0.3036093411812965,523.0,1.019108280254777,0.11040339679319873,0.27342256161869494,48.38701873061495
471.0,52.0,0.0,0.0,0.0,781.0,954.0,143.0,8.75,60.0,0.75,0.1273885350318471,77.3,0.3036093411812965,523.0,0.1273885350318471,0.11040339679319873,0.27342256161869494,79.99989333347555
471.0,52.0,0.0,0.0,0.0,776.0,950.0,143.0,8.75,60.0,0.75,0.2547770700636942,79.0,0.3036093411812965,523.0,0.2547770700636942,0.11040339679319873,0.27342256161869494,79.99989333347555
471.0,52.0,0.0,0.0,0.0,772.0,944.0,143.0,8.75,60.0,0.75,0.3821656050955414,81.0,0.3036093411812965,523.0,0.3821656050955414,0.11040339679319873,0.27342256161869494,79.99989333347555
471.0,52.0,0.0,0.0,0.0,768.0,938.0,143.0,8.75,60.0,0.75,0.5095541401273885,81.6,0.3036093411812965,523.0,0.5095541401273885,0.11040339679319873,0.27342256161869494,79.99989333347555
471.0,52.0,0.0,0.0,0.0,759.0,926.0,143.0,8.75,60.0,0.75,0.7643312101910829,82.8,0.3036093411812965,523.0,0.7643312101910829,0.11040339679319873,0.27342256161869494,79.99989333347555
471.0,52.0,0.0,0.0,0.0,750.0,914.0,143.0,8.75,60.0,0.75,1.019108280254777,83.5,0.3036093411812965,523.0,1.019108280254777,0.11040339679319873,0.27342256161869494,79.99989333347555
347.5,0.0,0.0,0.0,0.0,664.5,1181.3,172.0,2.7,0.0,0.0,0.0,53.0,0.4949640273526215,347.5,0.0,0.0,0.4949640273526215,0.0
347.5,0.0,0.0,0.0,0.0,674.3,1159.5,172.0,2.7,60.0,0.8999999999999999,0.4968152866242038,56.7,0.4949640273526215,347.5,0.4968152866242038,0.0,0.4949640273526215,66.6665925926749
347.5,0.0,0.0,0.0,0.0,679.2,1148.6,172.0,2.7,60.0,0.8999999999999999,0.7503184713375797,60.4,0.4949640273526215,347.5,0.7503184713375797,0.0,0.4949640273526215,66.6665925926749
347.5,0.0,0.0,0.0,0.0,684.9,1137.8,172.0,2.7,60.0,0.8999999999999999,1.0,62.6,0.4949640273526215,347.5,1.0,0.0,0.4949640273526215,66.6665925926749
347.5,0.0,0.0,0.0,0.0,693.7,1115.1,172.0,2.7,60.0,0.8999999999999999,1.4904458598726114,64.1,0.4949640273526215,347.5,1.4904458598726114,0.0,0.4949640273526215,66.6665925926749
451.8,0.0,0.0,0.0,0.0,660.8,1078.2,164.0,4.9,0.0,0.0,0.0,61.8,0.36299247374282323,451.8,0.0,0.0,0.36299247374282323,0.0
451.8,0.0,0.0,0.0,0.0,671.2,1055.8,164.0,4.9,60.0,0.8999999999999999,0.4968152866242038,65.5,0.36299247374282323,451.8,0.4968152866242038,0.0,0.36299247374282323,66.6665925926749
451.8,0.0,0.0,0.0,0.0,681.5,1033.5,164.0,4.9,60.0,0.8999999999999999,0.7503184713375797,74.9,0.36299247374282323,451.8,0.7503184713375797,0.0,0.36299247374282323,66.6665925926749
451.8,0.0,0.0,0.0,0.0,691.9,1011.1,164.0,4.9,60.0,0.8999999999999999,1.0,77.0,0.36299247374282323,451.8,1.0,0.0,0.36299247374282323,66.6665925926749
451.8,0.0,0.0,0.0,0.0,702.2,988.8,164.0,4.9,60.0,0.8999999999999999,1.4904458598726114,78.2,0.36299247374282323,451.8,1.4904458598726114,0.0,0.36299247374282323,66.6665925926749
418.0,0.0,0.0,0.0,0.0,871.0,758.0,222.0,0.0,60.0,0.8999999999999999,0.2547770700636942,38.6,0.5311004771983242,418.0,0.2547770700636942,0.0,0.5311004771983242,66.6665925926749
418.0,0.0,0.0,0.0,0.0,871.0,758.0,222.0,0.0,60.0,0.8999999999999999,0.5095541401273885,37.3,0.5311004771983242,418.0,0.5095541401273885,0.0,0.5311004771983242,66.6665925926749
418.0,0.0,0.0,0.0,0.0,871.0,758.0,222.0,0.0,60.0,0.8999999999999999,0.7643312101910829,36.0,0.5311004771983242,418.0,0.7643312101910829,0.0,0.5311004771983242,66.6665925926749
418.0,0.0,0.0,0.0,0.0,871.0,758.0,222.0,0.0,60.0,0.8999999999999999,1.019108280254777,41.1,0.5311004771983242,418.0,1.019108280254777,0.0,0.5311004771983242,66.6665925926749
299.0,0.0,0.0,0.0,0.0,971.0,758.0,222.0,0.0,60.0,0.8999999999999999,0.5095541401273885,28.1,0.7424749139047662,299.0,0.5095541401273885,0.0,0.7424749139047662,66.6665925926749
584.0,0.0,0.0,0.0,0.0,730.0,758.0,223.0,7.33,60.0,0.8999999999999999,0.2547770700636942,46.1,0.3818493144146416,584.0,0.2547770700636942,0.0,0.3818493144146416,66.6665925926749
584.0,0.0,0.0,0.0,0.0,730.0,758.0,223.0,7.33,60.0,0.8999999999999999,0.5095541401273885,46.7,0.3818493144146416,584.0,0.5095541401273885,0.0,0.3818493144146416,66.6665925926749
584.0,0.0,0.0,0.0,0.0,730.0,758.0,223.0,7.33,60.0,0.8999999999999999,0.7643312101910829,48.0,0.3818493144146416,584.0,0.7643312101910829,0.0,0.3818493144146416,66.6665925926749
584.0,0.0,0.0,0.0,0.0,730.0,758.0,223.0,7.33,60.0,0.8999999999999999,1.019108280254777,48.5,0.3818493144146416,584.0,1.019108280254777,0.0,0.3818493144146416,66.6665925926749
584.0,0.0,0.0,0.0,0.0,730.0,758.0,223.0,7.33,60.0,0.75,0.5095541401273885,47.6,0.3818493144146416,584.0,0.5095541401273885,0.0,0.3818493144146416,79.99989333347555
584.0,0.0,0.0,0.0,0.0,730.0,758.0,223.0,7.33,60.0,0.942857142857143,0.5095541401273885,45.4,0.3818493144146416,584.0,0.5095541401273885,0.0,0.3818493144146416,63.63629614332226
400.0,0.0,0.0,0.0,0.0,835.0,1047.0,152.0,4.0,40.0,0.615,0.5,33.4,0.37999999905,400.0,0.5,0.0,0.37999999905,65.0405446495209
400.0,0.0,0.0,0.0,0.0,835.0,1047.0,152.0,4.0,40.0,0.615,1.0,37.3,0.37999999905,400.0,1.0,0.0,0.37999999905,65.0405446495209
400.0,0.0,0.0,0.0,0.0,835.0,1047.0,152.0,4.0,60.0,0.75,0.5,34.1,0.37999999905,400.0,0.5,0.0,0.37999999905,79.99989333347555
400.0,0.0,0.0,0.0,0.0,835.0,1047.0,152.0,4.0,60.0,0.75,1.0,38.5,0.37999999905,400.0,1.0,0.0,0.37999999905,79.99989333347555
438.0,0.0,0.0,0.0,0.0,1037.0,656.0,158.5,10.95,0.0,0.0,0.0,49.1,0.36187214529252937,438.0,0.0,0.0,0.36187214529252937,0.0
438.0,0.0,0.0,0.0,0.0,1029.0,651.0,158.7,10.95,30.0,0.65,0.5,50.8,0.36232876629605304,438.0,0.5,0.0,0.36232876629605304,46.15377514803823
438.0,0.0,0.0,0.0,0.0,1021.0,646.0,159.0,10.95,30.0,0.65,1.0,53.7,0.3630136978013386,438.0,1.0,0.0,0.3630136978013386,46.15377514803823
438.0,0.0,0.0,0.0,0.0,1015.0,641.0,159.0,10.95,30.0,0.65,1.5,57.7,0.3630136978013386,438.0,1.5,0.0,0.3630136978013386,46.15377514803823
438.0,0.0,0.0,0.0,0.0,1029.0,651.0,158.7,10.95,60.0,0.8999999999999999,0.5,53.5,0.36232876629605304,438.0,0.5,0.0,0.36232876629605304,66.6665925926749
438.0,0.0,0.0,0.0,0.0,1021.0,646.0,159.0,10.95,60.0,0.8999999999999999,1.0,58.3,0.3630136978013386,438.0,1.0,0.0,0.3630136978013386,66.6665925926749
438.0,0.0,0.0,0.0,0.0,1015.0,641.0,159.0,10.95,60.0,0.8999999999999999,1.5,56.4,0.3630136978013386,438.0,1.5,0.0,0.3630136978013386,66.6665925926749
438.0,0.0,0.0,0.0,0.0,1029.0,651.0,158.7,10.95,60.0,0.75,0.5,56.0,0.36232876629605304,438.0,0.5,0.0,0.36232876629605304,79.99989333347555
438.0,0.0,0.0,0.0,0.0,1021.0,646.0,159.0,10.95,60.0,0.75,1.0,58.3,0.3630136978013386,438.0,1.0,0.0,0.3630136978013386,79.99989333347555
438.0,0.0,0.0,0.0,0.0,1015.0,641.0,159.0,10.95,60.0,0.75,1.5,52.1,0.3630136978013386,438.0,1.5,0.0,0.3630136978013386,79.99989333347555
468.0,52.0,0.0,0.0,0.0,851.0,877.0,156.0,4.68,0.0,0.0,0.0,88.8,0.3333333326210826,520.0,0.0,0.11111111087369421,0.2999999994230769,0.0
468.0,52.0,0.0,0.0,0.0,847.0,873.0,156.0,5.148,60.0,0.75,0.25,92.3,0.3333333326210826,520.0,0.25,0.11111111087369421,0.2999999994230769,79.99989333347555
468.0,52.0,0.0,0.0,0.0,844.0,870.0,156.0,5.148,60.0,0.75,0.5,93.8,0.3333333326210826,520.0,0.5,0.11111111087369421,0.2999999994230769,79.99989333347555
468.0,52.0,0.0,0.0,0.0,841.0,867.0,156.0,5.6160000000000005,60.0,0.75,0.75,95.0,0.3333333326210826,520.0,0.75,0.11111111087369421,0.2999999994230769,79.99989333347555
468.0,52.0,0.0,0.0,0.0,838.0,863.0,156.0,5.6160000000000005,60.0,0.75,1.0,98.7,0.3333333326210826,520.0,1.0,0.11111111087369421,0.2999999994230769,79.99989333347555
308.0,0.0,0.0,0.0,0.0,673.44,1179.3200000000002,185.0,2.06,0.0,0.0,0.0,30.26,0.6006493486991904,308.0,0.0,0.0,0.6006493486991904,0.0
308.0,0.0,0.0,0.0,0.0,673.44,1179.3200000000002,185.0,2.06,60.0,0.8999999999999999,0.3566878980891719,33.09,0.6006493486991904,308.0,0.3566878980891719,0.0,0.6006493486991904,66.6665925926749
308.0,0.0,0.0,0.0,0.0,673.44,1179.3200000000002,185.0,2.06,40.0,1.0,0.3566878980891719,32.98,0.6006493486991904,308.0,0.3566878980891719,0.0,0.6006493486991904,39.999960000040005
308.0,0.0,0.0,0.0,0.0,673.44,1179.3200000000002,185.0,2.06,29.0,1.0,0.3566878980891719,27.36,0.6006493486991904,308.0,0.3566878980891719,0.0,0.6006493486991904,28.999971000029003
308.0,0.0,0.0,0.0,0.0,673.44,1179.3200000000002,185.0,2.06,25.0,0.5,0.3439490445859873,32.44,0.6006493486991904,308.0,0.3439490445859873,0.0,0.6006493486991904,49.9999000002
338.46153846153845,0.0,0.0,0.0,0.0,1049.2307692307693,759.9999999999999,230.76923076923077,0.8376923076923075,0.0,0.0,0.0,35.1,0.6818181798037191,338.46153846153845,0.0,0.0,0.6818181798037191,0.0
338.46153846153845,0.0,0.0,0.0,0.0,1049.2307692307693,759.9999999999999,230.76923076923077,0.8376923076923075,60.0,0.75,0.5,31.9,0.6818181798037191,338.46153846153845,0.5,0.0,0.6818181798037191,79.99989333347555
338.46153846153845,0.0,0.0,0.0,0.0,1049.2307692307693,759.9999999999999,230.76923076923077,0.8376923076923075,60.0,0.75,0.75,32.8,0.6818181798037191,338.46153846153845,0.75,0.0,0.6818181798037191,79.99989333347555
338.46153846153845,0.0,0.0,0.0,0.0,1049.2307692307693,759.9999999999999,230.76923076923077,0.8376923076923075,60.0,0.75,1.0,34.2,0.6818181798037191,338.46153846153845,1.0,0.0,0.6818181798037191,79.99989333347555
338.46153846153845,0.0,0.0,0.0,0.0,1049.2307692307693,759.9999999999999,230.76923076923077,0.8376923076923075,60.0,0.75,1.25,34.6,0.6818181798037191,338.46153846153845,1.25,0.0,0.6818181798037191,79.99989333347555
557.0,0.0,0.0,0.0,0.0,557.0,1114.0,206.09,11.14,0.0,0.0,0.0,48.61,0.36999999933572714,557.0,0.0,0.0,0.36999999933572714,0.0
557.0,0.0,0.0,0.0,0.0,557.0,1114.0,206.09,11.14,60.0,0.8,0.5,55.82,0.36999999933572714,557.0,0.5,0.0,0.36999999933572714,74.99990625011718
557.0,0.0,0.0,0.0,0.0,557.0,1114.0,206.09,11.14,60.0,0.8,1.0,65.16,0.36999999933572714,557.0,1.0,0.0,0.36999999933572714,74.99990625011718
598.9,0.0,0.0,0.0,0.0,718.68,1078.02,143.736,35.934,0.0,0.0,0.0,78.8,0.23999999959926532,598.9,0.0,0.0,0.23999999959926532,0.0
598.9,0.0,0.0,0.0,0.0,718.68,1078.02,143.736,35.934,60.0,0.8,0.5,81.99,0.23999999959926532,598.9,0.5,0.0,0.23999999959926532,74.99990625011718
598.9,0.0,0.0,0.0,0.0,718.68,1078.02,143.736,35.934,60.0,0.8,1.0,87.37,0.23999999959926532,598.9,1.0,0.0,0.23999999959926532,74.99990625011718
483.36000000000007,120.84000000000002,0.0,0.0,0.0,604.2,1208.4,138.966,36.252,0.0,0.0,0.0,102.4,0.2874999994052052,604.2,0.0,0.24999999948278717,0.22999999961933135,0.0
483.36000000000007,120.84000000000002,0.0,0.0,0.0,604.2,1208.4,138.966,36.252,60.0,0.8,0.5,106.93,0.2874999994052052,604.2,0.5,0.24999999948278717,0.22999999961933135,74.99990625011718
483.36000000000007,120.84000000000002,0.0,0.0,0.0,604.2,1208.4,138.966,36.252,60.0,0.8,1.0,111.44,0.2874999994052052,604.2,1.0,0.24999999948278717,0.22999999961933135,74.99990625011718
465.0,35.0,0.0,0.0,0.0,1170.0,680.0,199.95,6.6,0.0,0.0,0.0,63.3,0.4299999990752688,500.0,0.0,0.07526881704243266,0.3998999992002,0.0
465.0,35.0,0.0,0.0,0.0,1170.0,680.0,199.95,6.7,30.0,0.55,0.4993630573248407,61.7,0.4299999990752688,500.0,0.4993630573248407,0.07526881704243266,0.3998999992002,54.54535537208113
465.0,35.0,0.0,0.0,0.0,1170.0,680.0,199.95,6.7,30.0,0.55,1.0,73.3,0.4299999990752688,500.0,1.0,0.07526881704243266,0.3998999992002,54.54535537208113
465.0,35.0,0.0,0.0,0.0,1170.0,680.0,199.95,6.8,30.0,0.55,1.4993630573248409,73.4,0.4299999990752688,500.0,1.4993630573248409,0.07526881704243266,0.3998999992002,54.54535537208113
423.0,0.0,0.0,0.0,0.0,848.0,1128.0,148.0,2.11,0.0,0.0,0.0,48.12,0.3498817958631636,423.0,0.0,0.0,0.3498817958631636,0.0
423.0,0.0,0.0,0.0,0.0,848.0,1128.0,148.0,2.11,60.0,0.8,0.6,47.34,0.3498817958631636,423.0,0.6,0.0,0.3498817958631636,74.99990625011718
423.0,0.0,0.0,0.0,0.0,848.0,1128.0,148.0,2.11,60.0,0.8,0.9000000000000001,49.78,0.3498817958631636,423.0,0.9000000000000001,0.0,0.3498817958631636,74.99990625011718
423.0,0.0,0.0,0.0,0.0,848.0,1128.0,148.0,2.11,60.0,0.8,1.2,53.61,0.3498817958631636,423.0,1.2,0.0,0.3498817958631636,74.99990625011718
423.0,0.0,0.0,0.0,0.0,848.0,1128.0,148.0,2.11,60.0,0.8,1.5,56.72,0.3498817958631636,423.0,1.5,0.0,0.3498817958631636,74.99990625011718
550.0,0.0,0.0,0.0,0.0,506.0,1122.0,220.0,1.485,0.0,0.0,0.0,49.2,0.3999999992727273,550.0,0.0,0.0,0.3999999992727273,0.0
550.0,0.0,0.0,0.0,0.0,506.0,1122.0,220.0,1.485,33.0,0.825,0.4,48.7,0.3999999992727273,550.0,0.4,0.0,0.3999999992727273,39.999951515210284
550.0,0.0,0.0,0.0,0.0,506.0,1122.0,220.0,1.485,33.0,0.825,0.6,52.2,0.3999999992727273,550.0,0.6,0.0,0.3999999992727273,39.999951515210284
550.0,0.0,0.0,0.0,0.0,506.0,1122.0,220.0,1.485,33.0,0.825,0.8,51.7,0.3999999992727273,550.0,0.8,0.0,0.3999999992727273,39.999951515210284
550.0,0.0,0.0,0.0,0.0,506.0,1122.0,220.0,1.485,33.0,0.825,1.0,52.9,0.3999999992727273,550.0,1.0,0.0,0.3999999992727273,39.999951515210284
550.0,0.0,0.0,0.0,0.0,506.0,1122.0,220.0,1.485,33.0,0.825,1.2,54.8,0.3999999992727273,550.0,1.2,0.0,0.3999999992727273,39.999951515210284
550.0,0.0,0.0,0.0,0.0,506.0,1122.0,220.0,1.485,33.0,0.825,1.5,56.8,0.3999999992727273,550.0,1.5,0.0,0.3999999992727273,39.999951515210284
550.0,0.0,0.0,0.0,0.0,506.0,1122.0,220.0,1.485,33.0,0.825,1.7999999999999998,61.0,0.3999999992727273,550.0,1.7999999999999998,0.0,0.3999999992727273,39.999951515210284
397.0,0.0,0.0,0.0,0.0,562.0,1152.0,194.53,0.0,0.0,0.0,0.0,29.42,0.48999999876574307,397.0,0.0,0.0,0.48999999876574307,0.0
397.0,0.0,0.0,0.0,0.0,562.0,1152.0,194.53,0.0,27.5,0.5,0.4968152866242038,36.03,0.48999999876574307,397.0,0.4968152866242038,0.0,0.48999999876574307,54.99989000022
397.0,0.0,0.0,0.0,0.0,562.0,1152.0,194.53,0.0,27.5,0.5,0.7388535031847133,33.48,0.48999999876574307,397.0,0.7388535031847133,0.0,0.48999999876574307,54.99989000022
397.0,0.0,0.0,0.0,0.0,562.0,1152.0,194.53,0.0,27.5,0.5,0.9936305732484076,38.48,0.48999999876574307,397.0,0.9936305732484076,0.0,0.48999999876574307,54.99989000022
397.0,0.0,0.0,0.0,0.0,562.0,1152.0,194.53,0.0,41.0,0.5,0.4968152866242038,32.83,0.48999999876574307,397.0,0.4968152866242038,0.0,0.48999999876574307,81.99983600032799
397.0,0.0,0.0,0.0,0.0,562.0,1152.0,194.53,0.0,41.0,0.5,0.7388535031847133,36.31,0.48999999876574307,397.0,0.7388535031847133,0.0,0.48999999876574307,81.99983600032799
397.0,0.0,0.0,0.0,0.0,562.0,1152.0,194.53,0.0,41.0,0.5,0.9936305732484076,34.7,0.48999999876574307,397.0,0.9936305732484076,0.0,0.48999999876574307,81.99983600032799
517.0,0.0,0.0,0.0,0.0,493.0,1122.0,196.46,3.8775,0.0,0.0,0.0,43.01,0.37999999926499034,517.0,0.0,0.0,0.37999999926499034,0.0
517.0,0.0,0.0,0.0,0.0,493.0,1122.0,196.46,3.8775,27.5,0.5,0.4968152866242038,45.85,0.37999999926499034,517.0,0.4968152866242038,0.0,0.37999999926499034,54.99989000022
517.0,0.0,0.0,0.0,0.0,493.0,1122.0,196.46,3.8775,27.5,0.5,0.7388535031847133,41.59,0.37999999926499034,517.0,0.7388535031847133,0.0,0.37999999926499034,54.99989000022
517.0,0.0,0.0,0.0,0.0,493.0,1122.0,196.46,3.8775,27.5,0.5,0.9936305732484076,46.97,0.37999999926499034,517.0,0.9936305732484076,0.0,0.37999999926499034,54.99989000022
517.0,0.0,0.0,0.0,0.0,493.0,1122.0,196.46,3.8775,41.0,0.5,0.4968152866242038,45.67,0.37999999926499034,517.0,0.4968152866242038,0.0,0.37999999926499034,81.99983600032799
517.0,0.0,0.0,0.0,0.0,493.0,1122.0,196.46,3.8775,41.0,0.5,0.7388535031847133,46.12,0.37999999926499034,517.0,0.7388535031847133,0.0,0.37999999926499034,81.99983600032799
517.0,0.0,0.0,0.0,0.0,493.0,1122.0,196.46,3.8775,41.0,0.5,0.9936305732484076,49.23,0.37999999926499034,517.0,0.9936305732484076,0.0,0.37999999926499034,81.99983600032799
